event_id,timestamp,language_pair,ai_model_version,ai_model_provider,customer_tier,traffic_volume,content_type,sentence_length_words,latency_ms,user_edit_distance,quality_score
2234,2026-05-21,en-fr,v2,OpenAI,free,high,documentation,40,374,0.0719,0.9503
2235,2026-05-21,en-fr,v2,Internal,free,medium,documentation,45,341,0.0957,0.9005
2236,2026-05-21,en-it,v2,Gemini,free,high,documentation,40,319,0.0817,0.98
2237,2026-05-21,en-it,v2,Internal,free,low,support_ticket,27,333,0.1576,0.8251
2238,2026-05-21,en-zh,v2,OpenAI,premium,high,support_ticket,32,391,0.7461,0.2363
2239,2026-05-21,en-it,v2,OpenAI,premium,high,marketing,14,379,0.1165,0.9122
2240,2026-05-21,en-it,v2,Gemini,free,low,legal,26,330,0.2532,0.7335
2241,2026-05-21,en-de,v2,Internal,enterprise,medium,documentation,31,422,0.2563,0.7528
2242,2026-05-21,en-ja,v2,Internal,free,medium,support_ticket,22,360,0.8321,0.1543
2243,2026-05-21,en-it,v2,Internal,free,high,marketing,22,411,0.1379,0.8574
2244,2026-05-21,en-pt,v2,Gemini,enterprise,low,documentation,38,368,0.0474,0.9429
2245,2026-05-21,en-pt,v2,OpenAI,enterprise,medium,marketing,21,486,0.1155,0.8543
2246,2026-05-21,en-it,v2,Internal,enterprise,medium,support_ticket,27,252,0.0787,0.9178
2247,2026-05-21,en-es,v2,Internal,free,high,support_ticket,40,250,0.0619,0.9466
2248,2026-05-21,en-el,v2,Internal,free,medium,documentation,27,259,0.1935,0.7865
2249,2026-05-21,en-fr,v2,Gemini,premium,high,support_ticket,25,428,0.0715,0.9088
2250,2026-05-21,en-zh,v2,Internal,free,medium,marketing,14,428,0.8147,0.201
2251,2026-05-21,en-pt,v2,Internal,premium,medium,support_ticket,32,339,0.0412,0.9753
2252,2026-05-21,en-ja,v2,Gemini,enterprise,low,support_ticket,23,362,0.9158,0.075
2253,2026-05-21,en-el,v2,Internal,free,low,support_ticket,16,382,0.1826,0.8022
2254,2026-05-21,en-es,v2,OpenAI,enterprise,low,documentation,42,275,0.01,0.9821
2255,2026-05-21,en-de,v2,OpenAI,enterprise,medium,documentation,26,471,0.2035,0.8342
2256,2026-05-21,en-it,v2,Gemini,premium,high,marketing,15,358,0.0558,0.9358
2257,2026-05-21,en-es,v2,Internal,free,medium,marketing,11,438,0.1104,0.9052
2258,2026-05-21,en-fr,v2,Internal,free,high,legal,39,355,0.2956,0.6476
2259,2026-05-21,en-fr,v2,Internal,premium,medium,support_ticket,37,354,0.0423,1.0
2260,2026-05-21,en-de,v2,OpenAI,premium,medium,legal,60,317,0.4208,0.6204
2261,2026-05-21,en-fr,v2,Internal,premium,high,support_ticket,23,486,0.0769,0.9361
2262,2026-05-21,en-es,v2,Gemini,premium,medium,support_ticket,22,273,0.023,0.9095
2263,2026-05-21,en-ja,v2,OpenAI,premium,low,marketing,14,377,0.9142,0.1351
2264,2026-05-21,en-ja,v2,Gemini,free,medium,documentation,50,433,0.95,0.05
2265,2026-05-21,en-el,v2,OpenAI,premium,high,documentation,39,405,0.2872,0.7274
2266,2026-05-21,en-zh,v2,OpenAI,free,high,support_ticket,16,287,0.7463,0.3144
2267,2026-05-21,en-ja,v2,Gemini,enterprise,medium,documentation,43,315,0.95,0.05
2268,2026-05-21,en-es,v2,Internal,premium,low,documentation,32,505,0.1293,0.9606
2269,2026-05-22,en-pt,v2,Gemini,enterprise,medium,support_ticket,19,397,0.0178,0.9822
2270,2026-05-22,en-fr,v2,Gemini,enterprise,low,support_ticket,24,344,0.0288,0.9669
2271,2026-05-22,en-el,v2,Internal,enterprise,high,marketing,19,389,0.3335,0.6277
2272,2026-05-22,en-de,v2,OpenAI,enterprise,medium,support_ticket,12,463,0.1058,0.9008
2273,2026-05-22,en-el,v2,Internal,free,medium,marketing,24,317,0.3956,0.627
2274,2026-05-22,en-de,v2,OpenAI,free,high,documentation,37,387,0.1255,0.8936
2275,2026-05-22,en-it,v2,Internal,enterprise,medium,documentation,38,416,0.1094,0.8569
2276,2026-05-22,en-de,v2,Internal,free,low,documentation,21,303,0.1499,0.8547
2277,2026-05-22,en-fr,v2,Internal,premium,medium,documentation,39,422,0.1444,0.7693
2278,2026-05-22,en-ja,v2,OpenAI,premium,medium,documentation,30,295,0.95,0.05
2279,2026-05-22,en-pt,v2,OpenAI,free,high,marketing,17,390,0.0888,0.9304
2280,2026-05-22,en-el,v2,Gemini,enterprise,medium,documentation,58,266,0.3761,0.5656
2281,2026-05-22,en-pt,v2,OpenAI,enterprise,medium,support_ticket,20,426,0.0729,0.9294
2282,2026-05-22,en-el,v2,Internal,free,high,marketing,22,364,0.2678,0.7442
2283,2026-05-22,en-zh,v2,OpenAI,enterprise,low,marketing,22,388,0.7759,0.2479
2284,2026-05-22,en-el,v2,OpenAI,enterprise,high,marketing,27,422,0.4623,0.5239
2285,2026-05-22,en-es,v2,Gemini,premium,medium,support_ticket,12,491,0.0481,0.9689
2286,2026-05-22,en-el,v2,Internal,free,high,documentation,43,417,0.3399,0.687
2287,2026-05-22,en-ja,v2,Gemini,enterprise,high,support_ticket,21,324,0.91,0.0891
2288,2026-05-22,en-ja,v2,OpenAI,free,low,support_ticket,33,378,0.9468,0.0571
2289,2026-05-22,en-fr,v2,Internal,enterprise,medium,documentation,29,411,0.1209,0.8742
2290,2026-05-22,en-fr,v2,OpenAI,enterprise,medium,marketing,31,317,0.1645,0.8886
2291,2026-05-22,en-es,v2,OpenAI,free,low,marketing,12,341,0.0829,0.8908
2292,2026-05-22,en-it,v2,OpenAI,free,low,marketing,20,412,0.1017,0.872
2293,2026-05-22,en-de,v2,Internal,free,medium,documentation,85,393,0.2759,0.7476
2294,2026-05-22,en-el,v2,Internal,premium,medium,legal,42,434,0.4246,0.5512
2295,2026-05-22,en-fr,v2,Gemini,premium,high,documentation,46,368,0.0735,0.8882
2296,2026-05-22,en-zh,v2,OpenAI,premium,medium,documentation,27,302,0.635,0.3851
2297,2026-05-22,en-el,v2,Internal,enterprise,high,marketing,19,430,0.2953,0.6837
2298,2026-05-22,en-fr,v2,Gemini,premium,medium,marketing,7,275,0.1289,0.8608
2299,2026-05-22,en-fr,v2,Gemini,premium,high,marketing,13,377,0.0961,0.8576
2300,2026-05-22,en-zh,v2,Internal,free,medium,marketing,14,347,0.8552,0.1304
2301,2026-05-22,en-pt,v2,OpenAI,free,high,documentation,49,431,0.1047,0.8855
2302,2026-05-22,en-el,v2,Gemini,enterprise,low,documentation,35,349,0.2669,0.7403
2303,2026-05-22,en-it,v2,Internal,free,medium,support_ticket,24,324,0.01,0.949
2304,2026-05-22,en-it,v2,OpenAI,free,medium,marketing,15,425,0.0869,0.9275
2305,2026-05-22,en-zh,v2,Gemini,free,medium,support_ticket,16,417,0.6811,0.3286
2306,2026-05-22,en-de,v2,Gemini,premium,medium,documentation,37,490,0.1914,0.8259
2307,2026-05-22,en-es,v2,Gemini,premium,high,documentation,35,432,0.0779,0.9386
2308,2026-05-22,en-es,v2,Internal,enterprise,high,support_ticket,41,398,0.01,0.9499
2309,2026-05-22,en-de,v2,OpenAI,enterprise,low,support_ticket,23,322,0.1729,0.8262
2310,2026-05-22,en-de,v2,Gemini,free,low,support_ticket,22,441,0.1618,0.8144
2311,2026-05-22,en-pt,v2,OpenAI,premium,medium,legal,26,298,0.1113,0.9308
2312,2026-05-22,en-fr,v2,Internal,free,medium,marketing,24,373,0.1714,0.7817
2313,2026-05-22,en-el,v2,OpenAI,premium,medium,marketing,24,423,0.3262,0.6705
2314,2026-05-22,en-pt,v2,Internal,premium,medium,support_ticket,34,345,0.01,0.9724
2315,2026-05-22,en-it,v2,Gemini,free,medium,marketing,9,420,0.0787,0.9379
2316,2026-05-22,en-pt,v2,Gemini,premium,low,marketing,12,483,0.1294,0.844
2317,2026-05-22,en-zh,v2,OpenAI,free,high,legal,56,303,0.866,0.0822
2318,2026-05-23,en-es,v2,Gemini,free,medium,marketing,19,388,0.1146,0.8625
2319,2026-05-23,en-es,v2,OpenAI,enterprise,high,documentation,51,331,0.103,0.8316
2320,2026-05-23,en-pt,v2,Gemini,enterprise,medium,marketing,18,408,0.1886,0.8687
2321,2026-05-23,en-ja,v2,Internal,premium,medium,documentation,29,342,0.872,0.098
2322,2026-05-23,en-ja,v2,Gemini,premium,low,documentation,32,366,0.8354,0.1826
2323,2026-05-23,en-es,v2,Internal,free,medium,documentation,44,401,0.11,0.926
2324,2026-05-23,en-de,v2,Gemini,premium,medium,marketing,25,261,0.2944,0.6766
2325,2026-05-23,en-fr,v2,Internal,enterprise,high,legal,43,469,0.2859,0.7203
2326,2026-05-23,en-es,v2,Gemini,premium,low,marketing,21,376,0.1217,0.8305
2327,2026-05-23,en-es,v2,Gemini,premium,low,documentation,23,507,0.01,0.9876
2328,2026-05-23,en-el,v2,Internal,premium,medium,documentation,41,399,0.2613,0.7144
2329,2026-05-23,en-fr,v2,OpenAI,free,high,support_ticket,19,403,0.1113,0.9114
2330,2026-05-23,en-pt,v2,OpenAI,free,medium,documentation,55,306,0.1006,0.8746
2331,2026-05-23,en-zh,v2,OpenAI,premium,low,marketing,13,328,0.6619,0.3453
2332,2026-05-23,en-es,v2,Gemini,premium,low,marketing,20,302,0.1189,0.8902
2333,2026-05-23,en-fr,v2,Internal,free,high,marketing,9,322,0.1218,0.9166
2334,2026-05-23,en-es,v2,Gemini,enterprise,high,documentation,47,247,0.01,0.9911
2335,2026-05-23,en-ja,v2,Gemini,free,medium,legal,38,419,0.95,0.05
2336,2026-05-23,en-de,v2,Gemini,enterprise,high,marketing,17,358,0.2776,0.7292
2337,2026-05-23,en-ja,v2,Gemini,free,medium,support_ticket,29,334,0.8892,0.1173
2338,2026-05-23,en-de,v2,OpenAI,enterprise,high,marketing,21,434,0.2592,0.7113
2339,2026-05-23,en-de,v2,OpenAI,free,medium,marketing,12,353,0.2212,0.7969
2340,2026-05-23,en-el,v2,OpenAI,free,low,documentation,45,422,0.422,0.5476
2341,2026-05-23,en-ja,v2,Internal,premium,medium,documentation,15,351,0.8624,0.1343
2342,2026-05-23,en-es,v2,Internal,premium,medium,documentation,37,461,0.01,0.9837
2343,2026-05-23,en-de,v2,OpenAI,enterprise,medium,support_ticket,23,420,0.1306,0.8849
2344,2026-05-23,en-pt,v2,OpenAI,free,medium,documentation,75,338,0.1873,0.8635
2345,2026-05-23,en-zh,v2,Gemini,premium,medium,legal,33,422,0.8482,0.1106
2346,2026-05-23,en-de,v2,OpenAI,premium,high,marketing,14,309,0.2724,0.7349
2347,2026-05-23,en-pt,v2,OpenAI,premium,high,marketing,14,305,0.0726,0.9405
2348,2026-05-23,en-el,v2,Gemini,premium,medium,marketing,12,433,0.2744,0.7207
2349,2026-05-23,en-pt,v2,Gemini,free,medium,documentation,56,449,0.1688,0.8124
2350,2026-05-23,en-zh,v2,Gemini,premium,high,documentation,35,424,0.7603,0.2442
2351,2026-05-23,en-pt,v2,Internal,premium,high,support_ticket,17,388,0.01,0.9888
2352,2026-05-23,en-ja,v2,OpenAI,free,medium,documentation,26,435,0.8006,0.2409
2353,2026-05-24,en-el,v2,Internal,premium,medium,documentation,42,465,0.3613,0.6659
2354,2026-05-24,en-pt,v2,Gemini,free,medium,support_ticket,36,414,0.01,0.9996
2355,2026-05-24,en-el,v2,Gemini,premium,medium,documentation,29,333,0.3225,0.6911
2356,2026-05-24,en-de,v2,Internal,free,medium,marketing,17,336,0.1167,0.857
2357,2026-05-24,en-fr,v2,Internal,premium,medium,documentation,23,452,0.1045,0.8879
2358,2026-05-24,en-pt,v2,Gemini,free,medium,support_ticket,20,398,0.0278,0.9406
2359,2026-05-24,en-pt,v2,Internal,free,high,documentation,69,393,0.1954,0.7829
2360,2026-05-24,en-es,v2,Internal,free,high,legal,64,430,0.2517,0.719
2361,2026-05-24,en-it,v2,OpenAI,free,high,marketing,17,486,0.1351,0.8562
2362,2026-05-24,en-pt,v2,Internal,free,medium,support_ticket,25,404,0.0541,0.9803
2363,2026-05-24,en-el,v2,Internal,enterprise,medium,documentation,28,384,0.2913,0.6906
2364,2026-05-24,en-it,v2,Internal,premium,low,marketing,18,483,0.0805,0.9506
2365,2026-05-24,en-el,v2,Gemini,enterprise,medium,documentation,44,366,0.2897,0.7289
2366,2026-05-24,en-el,v2,Internal,premium,high,documentation,46,383,0.3634,0.6815
2367,2026-05-24,en-es,v2,Internal,premium,medium,documentation,46,367,0.0733,0.9084
2368,2026-05-24,en-es,v2,Gemini,free,high,support_ticket,22,478,0.01,0.9534
2369,2026-05-24,en-el,v2,Internal,premium,high,legal,36,417,0.3534,0.6821
2370,2026-05-24,en-el,v2,OpenAI,premium,low,documentation,17,344,0.1943,0.852
2371,2026-05-24,en-el,v2,Internal,enterprise,high,documentation,41,330,0.2585,0.7528
2372,2026-05-24,en-zh,v2,OpenAI,enterprise,high,support_ticket,26,250,0.7476,0.255
2373,2026-05-24,en-el,v2,OpenAI,free,medium,support_ticket,22,401,0.2904,0.7381
2374,2026-05-24,en-pt,v2,Gemini,premium,high,documentation,50,324,0.0883,0.9217
2375,2026-05-24,en-ja,v2,Gemini,enterprise,high,marketing,23,353,0.9292,0.1085
2376,2026-05-24,en-zh,v2,Gemini,free,low,support_ticket,21,364,0.6947,0.331
2377,2026-05-24,en-es,v2,OpenAI,premium,high,documentation,27,491,0.01,0.9734
2378,2026-05-24,en-fr,v2,OpenAI,free,low,marketing,39,392,0.0989,0.8932
2379,2026-05-24,en-pt,v2,Gemini,premium,medium,marketing,17,402,0.0434,0.9781
2380,2026-05-24,en-it,v2,Internal,free,medium,legal,64,448,0.3014,0.7458
2381,2026-05-24,en-zh,v2,Internal,premium,medium,support_ticket,29,345,0.699,0.3485
2382,2026-05-24,en-zh,v2,Gemini,premium,medium,documentation,54,375,0.8326,0.1823
2383,2026-05-24,en-es,v2,Gemini,enterprise,high,marketing,20,366,0.0615,0.9177
2384,2026-05-24,en-ja,v2,Gemini,enterprise,high,support_ticket,46,407,0.9157,0.0716
2385,2026-05-24,en-de,v2,Internal,premium,high,support_ticket,30,439,0.2094,0.8447
2386,2026-05-24,en-zh,v2,Gemini,free,high,support_ticket,20,393,0.641,0.3353
2387,2026-05-24,en-es,v2,OpenAI,enterprise,medium,support_ticket,12,555,0.01,1.0
2388,2026-05-24,en-de,v2,Internal,premium,medium,legal,36,337,0.325,0.6575
2389,2026-05-24,en-pt,v2,OpenAI,enterprise,medium,documentation,43,454,0.056,0.9573
2390,2026-05-24,en-zh,v2,Internal,enterprise,medium,marketing,21,410,0.8111,0.1991
2391,2026-05-24,en-de,v2,Gemini,premium,medium,documentation,24,418,0.1826,0.8525
2392,2026-05-24,en-fr,v2,OpenAI,enterprise,high,support_ticket,25,446,0.0345,0.9172
2393,2026-05-24,en-pt,v2,Gemini,enterprise,high,support_ticket,22,406,0.0177,0.9508
2394,2026-05-24,en-it,v2,Gemini,enterprise,high,documentation,46,407,0.143,0.9012
2395,2026-05-24,en-de,v2,Gemini,premium,medium,legal,75,354,0.5212,0.5038
2396,2026-05-24,en-fr,v2,Gemini,enterprise,medium,support_ticket,6,338,0.0841,0.9087
2397,2026-05-24,en-it,v2,Gemini,premium,low,documentation,27,378,0.0842,0.9436
2398,2026-05-24,en-es,v2,Internal,free,high,support_ticket,16,373,0.01,0.9871
2399,2026-05-24,en-ja,v2,Internal,free,low,support_ticket,11,440,0.7476,0.2995
2400,2026-05-24,en-zh,v2,Internal,enterprise,medium,documentation,60,398,0.782,0.1964
2401,2026-05-24,en-de,v2,Gemini,enterprise,medium,marketing,17,461,0.3824,0.6338
2402,2026-05-25,en-el,v2,Gemini,free,high,legal,56,371,0.4424,0.5499
2403,2026-05-25,en-pt,v2,Gemini,free,medium,documentation,26,362,0.1065,0.8638
2404,2026-05-25,en-pt,v2,OpenAI,enterprise,low,marketing,23,304,0.2153,0.7954
2405,2026-05-25,en-it,v2,Gemini,free,medium,support_ticket,14,424,0.01,0.9491
2406,2026-05-25,en-ja,v2,Internal,free,low,documentation,30,328,0.9164,0.1024
2407,2026-05-25,en-fr,v2,OpenAI,enterprise,high,marketing,14,258,0.059,0.9357
2408,2026-05-25,en-de,v2,OpenAI,premium,high,documentation,47,353,0.1707,0.8415
2409,2026-05-25,en-pt,v2,OpenAI,free,high,marketing,27,407,0.0944,0.9054
2410,2026-05-25,en-ja,v2,OpenAI,premium,low,support_ticket,37,341,0.864,0.1676
2411,2026-05-25,en-ja,v2,OpenAI,free,high,documentation,26,338,0.8824,0.1014
2412,2026-05-25,en-es,v2,Gemini,free,medium,marketing,13,498,0.1786,0.8062
2413,2026-05-25,en-de,v2,Gemini,enterprise,low,legal,61,405,0.3939,0.5992
2414,2026-05-25,en-ja,v2,Gemini,free,medium,documentation,30,385,0.8066,0.16
2415,2026-05-25,en-de,v2,OpenAI,free,high,documentation,31,415,0.1677,0.7788
2416,2026-05-25,en-de,v2,OpenAI,premium,medium,documentation,31,447,0.1302,0.9014
2417,2026-05-25,en-es,v2,Internal,enterprise,high,marketing,33,410,0.1444,0.8417
2418,2026-05-25,en-ja,v2,OpenAI,free,medium,documentation,34,466,0.9118,0.1187
2419,2026-05-25,en-fr,v2,OpenAI,enterprise,low,support_ticket,22,294,0.0498,0.9614
2420,2026-05-25,en-zh,v2,OpenAI,premium,high,documentation,47,394,0.7285,0.2859
2421,2026-05-25,en-pt,v2,Gemini,free,medium,support_ticket,21,157,0.01,0.9682
2422,2026-05-25,en-pt,v2,OpenAI,premium,low,support_ticket,24,462,0.01,0.9917
2423,2026-05-25,en-fr,v2,Internal,free,medium,support_ticket,16,385,0.0668,0.993
2424,2026-05-25,en-zh,v2,OpenAI,free,high,documentation,30,412,0.6626,0.3393
2425,2026-05-25,en-es,v2,OpenAI,free,high,documentation,30,452,0.0927,0.9357
2426,2026-05-25,en-it,v2,OpenAI,enterprise,medium,marketing,13,464,0.1052,0.9271
2427,2026-05-25,en-es,v2,Internal,premium,medium,documentation,29,378,0.0958,0.9107
2428,2026-05-25,en-es,v2,OpenAI,free,low,marketing,30,288,0.0733,0.9285
2429,2026-05-25,en-zh,v2,Internal,premium,high,marketing,22,345,0.7238,0.2103
2430,2026-05-25,en-de,v2,Gemini,free,low,marketing,18,402,0.1769,0.8788
2431,2026-05-25,en-ja,v2,Internal,enterprise,medium,documentation,34,515,0.7983,0.2059
2432,2026-05-25,en-de,v2,Internal,premium,medium,documentation,23,406,0.1832,0.819
2433,2026-05-25,en-el,v2,Internal,enterprise,medium,documentation,42,345,0.304,0.7592
2434,2026-05-25,en-zh,v2,OpenAI,premium,medium,marketing,26,381,0.8241,0.1909
2435,2026-05-25,en-es,v2,Gemini,enterprise,medium,support_ticket,23,378,0.01,1.0
2436,2026-05-25,en-es,v2,OpenAI,premium,medium,documentation,57,361,0.1226,0.808
2437,2026-05-25,en-pt,v2,OpenAI,free,low,documentation,49,377,0.0809,0.9174
2438,2026-05-25,en-pt,v2,Internal,free,low,marketing,14,320,0.1348,0.8917
2439,2026-05-25,en-fr,v2,OpenAI,free,medium,marketing,20,469,0.1953,0.8107
2440,2026-05-25,en-el,v2,Gemini,free,high,support_ticket,23,414,0.3096,0.6584
2441,2026-05-25,en-it,v2,Gemini,premium,medium,marketing,12,448,0.2101,0.783
2442,2026-05-25,en-ja,v2,OpenAI,premium,medium,support_ticket,60,414,0.9453,0.05
2443,2026-05-25,en-el,v2,OpenAI,free,high,marketing,10,330,0.3447,0.6735
2444,2026-05-25,en-fr,v2,Internal,premium,high,support_ticket,29,468,0.0793,0.9232
2445,2026-05-25,en-fr,v2,OpenAI,enterprise,high,documentation,56,452,0.1511,0.8425
2446,2026-05-25,en-pt,v2,Gemini,premium,high,legal,96,374,0.3198,0.7319
2447,2026-05-25,en-it,v2,OpenAI,enterprise,medium,support_ticket,51,458,0.1629,0.8772
2448,2026-05-25,en-zh,v2,Internal,free,low,support_ticket,21,481,0.6823,0.3355
2449,2026-05-25,en-it,v2,Internal,free,high,documentation,59,291,0.1526,0.8401
2450,2026-05-25,en-pt,v2,Gemini,premium,high,marketing,19,364,0.1033,0.8715
2451,2026-05-25,en-el,v2,Gemini,premium,medium,documentation,22,408,0.2995,0.6818
2452,2026-05-25,en-el,v2,Gemini,enterprise,high,marketing,13,264,0.4122,0.6052
2453,2026-05-25,en-ja,v2,OpenAI,free,medium,documentation,33,314,0.8291,0.1746
2454,2026-05-25,en-el,v2,OpenAI,free,high,legal,87,327,0.5142,0.4055
2455,2026-05-26,en-fr,v2,Internal,enterprise,low,marketing,14,457,0.1519,0.8019
2456,2026-05-26,en-el,v2,Internal,premium,low,support_ticket,39,435,0.2261,0.7719
2457,2026-05-26,en-it,v2,Internal,premium,low,legal,46,453,0.3115,0.6598
2458,2026-05-26,en-de,v2,Gemini,free,high,documentation,26,349,0.2104,0.7722
2459,2026-05-26,en-zh,v2,OpenAI,free,medium,support_ticket,22,431,0.6196,0.3682
2460,2026-05-26,en-el,v2,Internal,enterprise,low,support_ticket,14,428,0.2538,0.7226
2461,2026-05-26,en-el,v2,Gemini,enterprise,medium,legal,53,376,0.4425,0.5707
2462,2026-05-26,en-pt,v2,Gemini,enterprise,high,legal,49,429,0.1931,0.7755
2463,2026-05-26,en-pt,v2,Gemini,free,low,support_ticket,23,368,0.01,0.9943
2464,2026-05-26,en-zh,v2,OpenAI,premium,medium,support_ticket,25,421,0.7173,0.2611
2465,2026-05-26,en-el,v2,Gemini,enterprise,medium,support_ticket,14,393,0.2119,0.7333
2466,2026-05-26,en-es,v2,Internal,free,medium,marketing,19,393,0.1032,0.915
2467,2026-05-26,en-es,v2,Gemini,enterprise,medium,documentation,34,193,0.0397,0.923
2468,2026-05-26,en-de,v2,OpenAI,premium,high,support_ticket,43,356,0.2527,0.8127
2469,2026-05-26,en-pt,v2,Gemini,free,medium,documentation,30,377,0.0809,0.9188
2470,2026-05-26,en-de,v2,Gemini,premium,medium,support_ticket,16,464,0.1296,0.8682
2471,2026-05-26,en-fr,v2,Gemini,free,medium,legal,59,398,0.2172,0.7943
2472,2026-05-26,en-it,v2,OpenAI,premium,high,marketing,12,432,0.1915,0.8
2473,2026-05-26,en-ja,v2,Internal,enterprise,high,support_ticket,29,353,0.8642,0.1773
2474,2026-05-26,en-zh,v2,OpenAI,premium,medium,documentation,46,324,0.6607,0.3502
2475,2026-05-26,en-it,v2,Internal,premium,low,marketing,21,384,0.2237,0.7651
2476,2026-05-26,en-el,v2,Gemini,premium,high,legal,52,456,0.4846,0.5176
2477,2026-05-26,en-de,v2,Internal,free,low,documentation,46,360,0.1793,0.7649
2478,2026-05-26,en-el,v2,OpenAI,enterprise,medium,marketing,24,416,0.3815,0.6389
2479,2026-05-26,en-zh,v2,Internal,free,high,support_ticket,12,393,0.6044,0.4227
2480,2026-05-26,en-el,v2,OpenAI,free,medium,documentation,40,443,0.3581,0.6615
2481,2026-05-26,en-es,v2,Internal,enterprise,medium,support_ticket,16,287,0.01,1.0
2482,2026-05-26,en-it,v2,Internal,free,high,support_ticket,55,319,0.1434,0.891
2483,2026-05-26,en-pt,v2,OpenAI,free,medium,marketing,12,486,0.0589,0.9371
2484,2026-05-26,en-pt,v2,OpenAI,enterprise,medium,marketing,19,501,0.2183,0.7989
2485,2026-05-26,en-es,v2,Internal,enterprise,medium,marketing,33,414,0.0756,0.9352
2486,2026-05-26,en-el,v2,Internal,enterprise,low,documentation,51,369,0.3489,0.6259
2487,2026-05-26,en-it,v2,Internal,premium,medium,support_ticket,25,341,0.114,0.8611
2488,2026-05-26,en-fr,v2,Internal,premium,high,marketing,16,419,0.1714,0.7909
2489,2026-05-26,en-pt,v2,OpenAI,premium,medium,support_ticket,24,261,0.0116,1.0
2490,2026-05-26,en-es,v2,Internal,free,medium,documentation,25,365,0.0585,0.9293
2491,2026-05-26,en-el,v2,Internal,enterprise,high,documentation,22,366,0.3349,0.6913
2492,2026-05-26,en-de,v2,Internal,enterprise,high,marketing,23,307,0.2131,0.8314
2493,2026-05-26,en-zh,v2,Internal,enterprise,medium,marketing,29,358,0.7987,0.1932
2494,2026-05-26,en-de,v2,Internal,premium,low,documentation,44,438,0.2045,0.7479
2495,2026-05-26,en-pt,v2,OpenAI,enterprise,high,documentation,40,342,0.1281,0.86
2496,2026-05-26,en-pt,v2,OpenAI,free,medium,support_ticket,23,337,0.0498,0.9703
2497,2026-05-26,en-zh,v2,Internal,free,low,documentation,64,436,0.8007,0.2581
2498,2026-05-26,en-de,v2,Internal,free,medium,support_ticket,28,512,0.19,0.823
2499,2026-05-26,en-de,v2,Internal,free,high,marketing,10,320,0.226,0.7612
2500,2026-05-26,en-es,v2,Gemini,free,low,documentation,27,351,0.01,0.9632
2501,2026-05-26,en-zh,v2,Gemini,free,high,support_ticket,27,424,0.7177,0.2963
2502,2026-05-27,en-zh,v2,OpenAI,free,medium,documentation,58,342,0.8262,0.2112
